filepath,label,split
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\006_particle0027.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\004_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0034.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0032.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\015_particle0007.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\020_particle0015.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\007_particle0018.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0049.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\022_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\005_particle0005.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0033.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\003_particle0018.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\001_particle0052.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\003_particle0000.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0025.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\014_particle0010.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0007.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\005_particle0003.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\004_particle0000.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\021_particle0030.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\bop1\007_particle0044.png,bop1,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0032.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\opa\016_particle0011.png,opa,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\017_particle0019.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\009_particle0021.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\019_particle0015.png,op,test
C:\Users\omlln\Desktop\Research\color-histogram-analysis\dataset/segmented\op\023_particle0009.png,op,test
